scenario_id,object_id,n_valid_steps,pose_minADE,npose_minADE,ade_delta,ade_delta_pct,pose_minFDE,npose_minFDE,fde_delta,fde_delta_pct
defef9ae42fdf95c,5590,17,0.17598845,0.1708897,-0.005098745,-2.9836469,0.36687082,0.36830392,0.0014331043,0.38910916
6bfab54b46fe8f78,1468,1,0.054355156,0.049240354,-0.005114801,-10.387418,0.054355156,0.049240354,-0.005114801,-10.387418
2124155a0e1f8dd8,3032,64,0.4614422,0.45631567,-0.005126536,-1.1234627,0.9630942,1.1407062,0.177612,15.570356
7cd1ef1173046d6e,4109,34,0.19027229,0.1850051,-0.005267188,-2.8470502,0.0455229,0.22288314,0.17736024,79.57544
203e8fb632113e75,4882,3,0.039036643,0.033675537,-0.0053611062,-15.919884,0.034574356,0.03483199,0.00025763363,0.7396466
12505f99fd36164a,2826,80,0.06556244,0.06017707,-0.005385373,-8.94921,0.14715748,0.11261633,-0.034541145,-30.671524
156a91bbdcd531af,6900,37,0.6671425,0.6617391,-0.0054033995,-0.81654525,1.2830229,1.2565287,-0.026494145,-2.1085188
b8e0dfd2b5d09d26,2252,2,1.1838002,1.1783326,-0.0054676533,-0.46401614,1.2824495,1.25198,-0.030469537,-2.4337082
ca9e563efdefc23e,918,22,0.42676246,0.42119357,-0.0055688918,-1.3221692,0.6615223,0.56045794,-0.101064384,-18.032465
d9ffeb8e77aaa352,559,15,0.15554304,0.14996113,-0.0055819154,-3.7222414,0.55309236,0.40760767,-0.14548469,-35.69233
b545821c412cb348,5081,38,0.28413123,0.27854186,-0.005589366,-2.006652,0.7710018,0.5126363,-0.2583655,-50.39938
601a6aa736eee7d8,6549,6,0.05884634,0.05323692,-0.005609419,-10.536709,0.10817937,0.097270966,-0.0109084025,-11.214449
65082dc58fa3e7db,7172,80,0.86742324,0.86177063,-0.0056526065,-0.6559294,0.9604867,1.0139395,0.05345279,5.271793
136f007f3ea2606e,4619,15,0.10731505,0.10162173,-0.0056933165,-5.6024594,0.23643114,0.20125496,-0.035176173,-17.478413
7861a0a2596dea42,8407,54,1.1475028,1.1414871,-0.0060156584,-0.52700186,2.3189945,2.4481716,0.1291771,5.276472
b5422cc9e7498f06,5500,14,0.25972942,0.25367776,-0.0060516596,-2.3855698,0.14284396,0.06815854,-0.074685425,-109.576035
6ef6a690099ca6ed,6443,4,0.050617095,0.044489007,-0.0061280876,-13.774386,0.026079444,0.0016693561,-0.024410088,-1462.2456
e171425ac2ab092b,3441,46,0.27224854,0.2661056,-0.006142944,-2.3084612,0.056581665,0.16462538,0.108043715,65.63005
5a1d4fb56cace6c7,4091,9,0.07003212,0.063888885,-0.0061432347,-9.615498,0.085006006,0.081373416,-0.0036325902,-4.4640994
2ce5095db1c86d5d,9304,65,0.20631613,0.19997615,-0.006339982,-3.1703691,0.1265954,0.12297807,-0.003617324,-2.9414382
678d4b7d4345da14,1145,50,1.044048,1.0376563,-0.0063916445,-0.6159693,2.8007843,2.8489168,0.04813242,1.689499
26faa37b9d5f7136,3708,6,0.05832539,0.05188525,-0.0064401403,-12.412275,0.13329989,0.1050202,-0.028279684,-26.927853
658305a3db93adc1,7701,8,0.084703356,0.078170344,-0.006533012,-8.357404,0.1437118,0.17042693,0.02671513,15.675415
fa3f8176d94bad8a,2721,21,0.07687981,0.07034334,-0.006536469,-9.292236,0.35171202,0.21029565,-0.14141637,-67.24645
30c8b9466444b1e6,4022,80,1.1047301,1.0981519,-0.006578207,-0.59902525,1.5205112,2.4756837,0.95517254,38.582172
60d3992596e61dae,6860,3,0.03712448,0.03047624,-0.0066482406,-21.814505,0.030353073,0.0027295751,-0.027623497,-1012.00726
7bf6487449c7be73,5322,72,0.069979995,0.06333114,-0.0066488534,-10.498552,0.089318104,0.09793052,0.008612417,8.7944145
aaf3ec1307b84a40,729,36,0.08218166,0.07549703,-0.006684631,-8.854164,0.0761797,0.032349322,-0.043830376,-135.49088
63df317f840297f5,4973,80,0.64113307,0.6344036,-0.0067294836,-1.0607575,2.5291781,2.4786139,-0.05056429,-2.0400229
5c3501832a19b580,3061,2,0.17237589,0.16564092,-0.006734967,-4.0660048,0.10485991,0.17606811,0.0712082,40.443554
d2df570a8f8a522b,7369,67,0.1412816,0.13452786,-0.0067537427,-5.02033,0.035242423,0.011828574,-0.023413848,-197.94312
3c3f2db908e51de6,2288,3,0.058521826,0.051738594,-0.006783232,-13.110584,0.084916115,0.07115516,-0.013760954,-19.339361
a4f70e891cf86ad9,7457,31,0.20685406,0.19994718,-0.006906882,-3.4543533,0.66847426,0.6283659,-0.040108383,-6.382966
4ae312f2c4611429,2084,6,0.06816302,0.061245706,-0.0069173165,-11.29437,0.093247116,0.062627286,-0.03061983,-48.892155
98787695328eab0d,5793,63,1.6236855,1.6167152,-0.0069702864,-0.43113878,2.9369562,2.8316445,-0.10531163,-3.7190979
531d04539cabb50d,1130,30,0.50231963,0.4953452,-0.006974429,-1.4079936,0.8120685,0.70729357,-0.10477495,-14.813502
31ce4cf0056497b2,4453,67,1.411834,1.4048407,-0.0069932938,-0.49779978,1.4175072,1.3665111,-0.050996065,-3.7318442
5c301658af7a33d7,7158,9,0.15554442,0.14853348,-0.0070109367,-4.720105,0.33909938,0.23816879,-0.10093059,-42.377754
3f116b28a8303e68,3373,15,0.20392603,0.19675656,-0.00716947,-3.643828,0.3834547,0.35217232,-0.031282395,-8.882695
a10040846f69f60a,7764,5,0.11603417,0.10883363,-0.007200539,-6.6160975,0.34651873,0.34116083,-0.0053578913,-1.5704883
be4f239e51fb62ca,1852,80,1.1521178,1.1448852,-0.007232666,-0.63173723,3.2329068,1.8691254,-1.3637815,-72.963615
3bb4c795a1ec0cf3,6543,80,0.16314867,0.15590486,-0.007243812,-4.646303,0.5292572,0.5373119,0.008054733,1.4990796
d9bb19ab4173372b,3720,13,0.23015168,0.22276679,-0.0073848963,-3.3150797,0.59738475,0.59050435,-0.0068804026,-1.165174
319957b168bbebbc,2497,80,0.14614525,0.13874212,-0.0074031353,-5.335896,0.2602493,0.2092815,-0.050967783,-24.353697
a7ebde019d9a3ab9,4948,28,0.10980903,0.10234251,-0.007466525,-7.2956243,0.12939696,0.09698901,-0.032407947,-33.41404
e88b3e382f87c3be,3499,10,0.52170694,0.5142125,-0.0074944496,-1.4574616,0.09639876,0.10022894,0.0038301796,3.8214307
9ac81a24045544c3,4675,80,0.8105043,0.80296695,-0.007537365,-0.93868935,2.228041,2.3794353,0.15139437,6.362618
993868056cff56b0,2638,56,0.21689066,0.20932029,-0.007570371,-3.6166444,0.112821564,0.11483547,0.0020139068,1.7537323
5b208d0b4898dd8b,3111,22,0.2347828,0.22715956,-0.0076232404,-3.355897,0.10674907,0.5336577,0.42690867,79.99672
39277eb322b46a7e,3407,24,0.14425556,0.13646716,-0.007788405,-5.7071643,0.21769515,0.19033702,-0.02735813,-14.37352
ae94974fc7c3794a,3559,10,0.05696488,0.04915795,-0.0078069307,-15.881318,0.03408364,0.069342814,0.035259176,50.847626
64d40fb2c9734968,5189,6,0.03441612,0.026600225,-0.007815896,-29.382818,0.06301714,0.014262912,-0.048754226,-341.8252
2f3f4ea5af1575cd,2862,3,0.11918676,0.111162245,-0.008024514,-7.21874,0.078399174,0.09218176,0.013782583,14.95153
f5775c7677ac5005,4002,80,3.3720455,3.3639348,-0.008110762,-0.24110936,8.358635,8.567014,0.20837879,2.4323387
5b5599253d84a74f,3485,2,0.04108015,0.03286936,-0.008210789,-24.98007,0.047939017,0.01360818,-0.034330837,-252.28088
9792af3e696d0990,1809,4,0.25497618,0.24674827,-0.008227915,-3.334538,0.37417585,0.33237362,-0.041802227,-12.5768795
57437652dd4b825c,1635,3,0.13344018,0.12519795,-0.008242235,-6.583362,0.2274264,0.16468494,-0.06274146,-38.097874
c4ce5dbcbb3c2fa2,5044,9,0.10372918,0.09548172,-0.008247457,-8.637734,0.19175836,0.15131587,-0.040442497,-26.727203
c640bc6f9af6a739,4460,80,0.34547907,0.33714652,-0.0083325505,-2.4714925,1.1401688,1.0765533,-0.06361544,-5.909177
818831c3130720cf,2372,14,0.20522691,0.19682486,-0.00840205,-4.268795,0.8302576,0.681492,-0.14876562,-21.829403
302bc3031290106,1197,80,0.09011261,0.081706166,-0.008406445,-10.2886305,0.15037239,0.12319525,-0.027177133,-22.060211
7bbc68a082ff5d21,2365,25,0.33904865,0.33057052,-0.008478135,-2.564698,0.60480094,0.65133154,0.046530604,7.14392
ca47e3851fcc9081,2305,26,0.5838665,0.57536614,-0.008500338,-1.4773788,1.4477683,1.4282197,-0.019548655,-1.3687428
baa111839a22638f,5632,35,0.5250448,0.5165115,-0.008533299,-1.6521024,1.2422562,1.2162002,-0.026055932,-2.1424048
5cbe053e5ab9d87e,887,21,0.081601396,0.07301252,-0.008588873,-11.763561,0.16256873,0.09013952,-0.07242921,-80.35233
3a1dd2011ab05f7e,1701,65,0.43292004,0.4242961,-0.008623928,-2.0325258,0.72739714,0.8869115,0.15951437,17.985374
7f0fbdc4f9cc5fbe,487,7,0.07849785,0.06976418,-0.008733667,-12.518841,0.064047255,0.0772137,0.0131664425,17.051952
6867c3545076bd54,6662,1,0.21667656,0.20786123,-0.008815333,-4.24097,0.21667656,0.20786123,-0.008815333,-4.24097
c0e42717755c1c11,128,4,0.12455581,0.11572784,-0.008827969,-7.628216,0.17461433,0.1490708,-0.025543526,-17.135164
8d0541613ee8f77e,4977,20,0.4557739,0.4469048,-0.008869082,-1.9845573,0.6556674,0.7065946,0.050927162,7.2074094
452f3bd469d6378a,251,35,0.2850224,0.27614358,-0.008878827,-3.2152936,0.66781574,0.6788984,0.011082649,1.6324458
54e0aca7a01e9e04,1236,8,0.09722856,0.08823633,-0.008992225,-10.191068,0.12564303,0.11753286,-0.008110173,-6.9003453
388f07582178553,3942,77,1.2262988,1.2172853,-0.009013534,-0.7404619,1.329344,1.2514629,-0.0778811,-6.223204
68afa7bd56455261,721,3,0.112116374,0.10308364,-0.009032734,-8.762528,0.109835334,0.103225015,-0.006610319,-6.4037957
1a06120f15fe6bb7,5029,80,0.30263698,0.29355004,-0.009086937,-3.0955324,1.1379535,1.1063123,-0.031641245,-2.8600645
68e85817dbab3db,5469,80,0.31061694,0.30152088,-0.009096056,-3.016725,0.2049252,0.1836353,-0.0212899,-11.593577
c3973fc59a51b6,606,9,0.11128116,0.10214329,-0.009137869,-8.946128,0.104731776,0.11782157,0.013089791,11.109843
168c8bf713f0461a,4112,8,0.17813158,0.16897164,-0.0091599375,-5.420991,0.44487816,0.25510225,-0.18977591,-74.3921
addb75ef57ae9f04,1060,4,0.07539253,0.06612984,-0.009262688,-14.006821,0.13298562,0.12294026,-0.0100453645,-8.170932
ecb2c8ac4278ace7,1309,79,1.7478147,1.738545,-0.009269714,-0.5331881,2.6891277,2.6310358,-0.05809188,-2.2079473
778574889afae880,1412,20,0.37764913,0.36825746,-0.009391665,-2.5502987,0.79624903,0.8091936,0.012944579,1.5996888
ae8b30b0eb55d3d4,4501,12,0.10644314,0.096948005,-0.009495132,-9.794045,0.25732425,0.27503112,0.017706871,6.4381337
4c421c7131a5d287,2735,80,0.67455393,0.66504,-0.009513915,-1.4305778,1.5328816,1.5853655,0.052483916,3.3105247
fa90fd47fbaa3b0c,4275,9,0.045417115,0.035829455,-0.00958766,-26.75916,0.03281308,0.019773884,-0.013039196,-65.9415
375d2b04ec4168a0,7823,80,0.56408274,0.55428714,-0.009795606,-1.767244,0.13981564,0.2166258,0.07681015,35.457527
75276cb5f9d64348,6706,28,0.12597528,0.116166726,-0.009808555,-8.443515,0.08831954,0.11283339,0.024513848,21.725704
34ec08ae4caf266,4689,5,0.053618513,0.043809835,-0.009808678,-22.389215,0.025595862,0.055118665,0.029522803,53.56226
94f68ba16bcc546f,1504,6,0.11588233,0.10598549,-0.009896837,-9.337917,0.07935759,0.0460443,-0.033313286,-72.35051
5cd83c58a278166d,8576,70,0.054930933,0.04492459,-0.010006342,-22.27364,0.037096374,0.040938895,0.0038425215,9.385992
41850e22d067a605,2731,78,0.23418866,0.22409858,-0.010090083,-4.50252,0.30084515,0.25362125,-0.047223896,-18.61985
9f8fe145421e0784,5315,18,0.05588307,0.045613665,-0.010269403,-22.513876,0.033086684,0.05226805,0.019181367,36.698074
38c4748cc07eae64,4415,80,0.88641244,0.8761175,-0.010294914,-1.1750609,2.152715,1.9016747,-0.25104022,-13.201007
5d3d90c7815a323c,6744,2,0.11729182,0.10682394,-0.0104678795,-9.799189,0.14208314,0.1652015,0.023118362,13.994038
7d3328211cd19f74,6456,80,2.50965,2.498958,-0.010691881,-0.42785355,5.543944,5.6633253,0.11938143,2.107974
32f6e4179354e500,974,9,0.25291428,0.24221571,-0.010698572,-4.4169607,0.27208966,0.2651619,-0.0069277585,-2.6126523
e4c3f2ac790ffd11,702,11,0.10817866,0.09745214,-0.010726519,-11.006961,0.14545538,0.055115793,-0.090339586,-163.9087
d66c940cf818a65b,1132,6,0.2750464,0.26423836,-0.010808051,-4.0902658,0.33111987,0.32265306,-0.00846681,-2.6241221
33fb994656970c88,3481,34,0.24640933,0.23558134,-0.010827988,-4.5962844,0.7076452,0.7329188,0.025273621,3.4483523
172af8dd718877fb,5408,80,1.6523405,1.641449,-0.010891557,-0.6635331,4.1494765,4.342365,0.19288826,4.44201
5d9e0f1ce0ce54f2,3642,25,0.3921708,0.3812504,-0.010920376,-2.8643577,1.188581,1.0478141,-0.14076686,-13.434336
46be625ce81b62f8,1077,80,4.5988994,4.587968,-0.010931492,-0.23826435,11.012325,11.075356,0.06303024,0.56910354
66f8efa9e2c29831,5132,5,0.11416235,0.10316346,-0.01099889,-10.661613,0.2894911,0.14988151,-0.13960958,-93.14663
d7543b971a641a98,6963,36,0.08880354,0.07777416,-0.011029378,-14.181288,0.045812972,0.056438513,0.010625541,18.826756
77e0a5e28925987a,5761,80,3.0208654,3.009807,-0.011058331,-0.36740994,6.825552,6.9003677,0.07481575,1.0842284
753d5f88d265ad2,469,5,0.18982387,0.17870705,-0.011116818,-6.2206936,0.7050381,0.75185573,0.04681766,6.2269473
4d44c1f88f21a234,2877,17,0.21476647,0.20360288,-0.011163592,-5.4830227,0.15181778,0.18414418,0.0323264,17.554941
eb4bdd26508a0eb1,5381,80,0.15788195,0.14660802,-0.011273921,-7.689839,0.22505999,0.13369627,-0.09136371,-68.33677
5263e1e9874d97fc,7991,7,0.03535666,0.024040613,-0.011316046,-47.070538,0.0402536,0.024957633,-0.015295966,-61.287724
b695323757939601,6695,3,0.35139072,0.3400348,-0.011355907,-3.3396308,0.84463567,0.8084923,-0.036143363,-4.4704647
6f7c8085d2349995,4668,78,2.7956908,2.7843287,-0.011362076,-0.40807235,6.6954417,6.604255,-0.09118652,-1.3807238
5ba3ff61041916d6,1012,73,0.32167894,0.31027633,-0.011402607,-3.6749845,0.231767,0.45041794,0.21865094,48.544014
b16c35a410de001d,5823,80,2.8273075,2.815888,-0.011419535,-0.4055394,6.677116,6.548772,-0.12834406,-1.9598188
50091f23d23e4567,3938,6,0.23541884,0.22398065,-0.011438191,-5.106776,0.6505488,0.6947339,0.044185102,6.3600035
4692f8646d001878,5813,80,1.1543834,1.1428826,-0.011500835,-1.0063007,2.3976,2.6090107,0.21141076,8.1031
bdf6c19553f37b9c,6011,7,0.07948827,0.06780504,-0.011683233,-17.230627,0.114606015,0.09784314,-0.016762875,-17.132397
e562fed44fb1f976,5939,20,0.12448201,0.11269306,-0.011788957,-10.461121,0.18793184,0.16165692,-0.02627492,-16.253508
a6315aadb6b6587a,6039,2,0.16388112,0.15208396,-0.01179716,-7.7570043,0.1881119,0.14510438,-0.043007523,-29.639023
3c4f53179d853e25,3695,1,0.8073847,0.79550636,-0.011878371,-1.4931837,0.8073847,0.79550636,-0.011878371,-1.4931837
86004106699ccf7d,3470,41,3.265743,3.25386,-0.01188302,-0.36519766,8.338177,8.482999,0.14482212,1.7072042
c6eeffd7aa6b7bd8,5685,50,0.5097916,0.49786422,-0.011927396,-2.3957126,1.1571335,1.1605611,0.0034276247,0.29534203
c75e7367250e089b,5856,80,0.34620613,0.33421358,-0.011992544,-3.5882876,0.6814713,0.5780854,-0.103385866,-17.884184
ee9813409ffbd9ff,3244,34,0.6761609,0.6641444,-0.012016475,-1.8093166,0.8735187,0.8605469,-0.012971818,-1.5073924
57ac8d0f9b2b08cf,4859,4,0.10101992,0.08896233,-0.0120575875,-13.553588,0.13992475,0.09501431,-0.04491044,-47.267025
2d575c88df4dd0a,3590,18,0.15449832,0.14243759,-0.012060732,-8.46738,0.37565675,0.3346887,-0.04096806,-12.240646
47eadf4acbbc83a3,4411,80,2.7462406,2.7341447,-0.012095928,-0.44240263,6.675928,6.516729,-0.15919924,-2.4429317
ddd05607eba14abc,5068,2,0.059249587,0.047129836,-0.012119751,-25.715668,0.086267985,0.08310893,-0.0031590536,-3.8011
7acc7cb887876986,1266,27,0.3641682,0.35192266,-0.012245536,-3.47961,1.25208,1.2887999,0.03671992,2.849156
6c187baaef0d0729,2271,31,0.58570653,0.57345384,-0.012252688,-2.1366477,0.3377321,0.21655397,-0.121178135,-55.957478
287032c693de4b14,7223,79,1.6819819,1.6696637,-0.0123182535,-0.73776853,3.8027394,3.8327067,0.029967308,0.78188366
3e70e492b556f068,2418,5,0.10891352,0.096264064,-0.012649454,-13.14037,0.100997604,0.11014071,0.009143107,8.301296
4e7dbeb2a577803b,4807,80,0.05668815,0.04400348,-0.012684669,-28.826513,0.053105637,0.04112755,-0.011978086,-29.124239
9276b73b8c14f452,562,13,0.26024193,0.24749932,-0.012742609,-5.148543,0.44418868,0.44936606,0.0051773787,1.1521516
3ac4c0770300365f,341,5,0.4832669,0.4703459,-0.012920976,-2.7471218,0.502193,0.49775627,-0.0044367015,-0.89134014
a5434074d5223ad9,2458,4,0.1331907,0.12024623,-0.012944475,-10.764974,0.2008136,0.10873081,-0.0920828,-84.68878
8f28683fe3b2d1d2,2771,4,0.13114513,0.11819385,-0.012951285,-10.957664,0.21893932,0.12570398,-0.09323534,-74.17056
29838a5c9a8c7d1d,2322,5,0.09433154,0.08134226,-0.012989283,-15.9686775,0.12385325,0.08044647,-0.043406785,-53.957355
919b777e24d63e45,3353,2,0.03948775,0.026475273,-0.013012476,-49.149548,0.045721482,0.01945787,-0.026263613,-134.97682
88febfb76581321d,3081,7,0.097930714,0.08477257,-0.013158143,-15.521698,0.1784032,0.18508504,0.0066818446,3.6101482
de6025b9b41a96df,2592,26,0.3449702,0.33178332,-0.013186872,-3.9745436,0.43780208,0.45715746,0.019355386,4.2338552
15fd0e4cd9fb7edd,2437,80,0.17517948,0.16192888,-0.013250604,-8.182978,0.11342483,0.17256579,0.059140958,34.271545
3704ff7abfd54beb,6946,3,0.05232497,0.03902338,-0.013301589,-34.086205,0.030277375,0.03628097,0.006003596,16.547506
8f1e404dd62b4f3c,2087,13,0.15569314,0.14237897,-0.013314173,-9.351221,0.2376982,0.26634568,0.028647482,10.755753
ddd8618e63caa2c9,1879,7,0.060972087,0.047590412,-0.013381675,-28.118425,0.06655687,0.04246924,-0.02408763,-56.717827
7212c9e516237c03,3716,6,0.08094543,0.067517556,-0.013427876,-19.887976,0.11522411,0.070997186,-0.044226922,-62.29391
478e2952ff0aac,6037,13,0.15549667,0.14205843,-0.01343824,-9.459657,0.33240402,0.3121912,-0.02021283,-6.474503
d2ae9a217f3188e0,2132,49,0.95298797,0.9395221,-0.013465881,-1.4332693,2.3344162,2.3210175,-0.013398647,-0.5772747
fb6e129995794c8d,4580,80,0.4338325,0.42029127,-0.013541222,-3.2218661,1.133178,1.0520824,-0.08109558,-7.708101
98f4cc265c9280d5,6119,28,0.09307291,0.079525895,-0.013547018,-17.034725,0.041998573,0.046492606,0.0044940338,9.666125
b9b5b53338c31e53,4778,80,0.08040803,0.06684684,-0.013561189,-20.286957,0.12612882,0.094746694,-0.03138213,-33.12214
625c77d71bb939fb,1270,1,0.04350211,0.029933762,-0.013568349,-45.32791,0.04350211,0.029933762,-0.013568349,-45.32791
8e927f443b678cd,1108,7,0.20171604,0.18812905,-0.013586983,-7.222161,0.6110543,0.5184409,-0.0926134,-17.863829
cee51ddaad8312af,1786,1,0.06298639,0.04938163,-0.01360476,-27.550247,0.06298639,0.04938163,-0.01360476,-27.550247
f678e812313920d1,2566,4,0.09653141,0.08291453,-0.013616882,-16.422792,0.10834137,0.1615064,0.053165026,32.918217
88aba71af3543b57,4786,17,0.101593256,0.08788257,-0.013710685,-15.601142,0.24906881,0.26876444,0.019695625,7.328211
51abe0ae4244bfa8,6590,67,0.4041282,0.3903481,-0.013780087,-3.5302048,0.48025557,0.04221939,-0.43803617,-1037.5238
406ce65b2e1d0f50,7396,6,0.09332591,0.07952377,-0.013802141,-17.355993,0.16449192,0.11782157,-0.046670355,-39.611046
82e74509f61b25f5,4557,48,0.08553279,0.07171295,-0.0138198435,-19.271057,0.09686113,0.17820594,0.081344806,45.64652
9dc02252a7f97ae4,845,3,0.07912039,0.06521724,-0.0139031485,-21.318209,0.065648414,0.028938647,-0.036709767,-126.853775
408ce81875515aff,1844,12,0.15486743,0.14094652,-0.013920903,-9.876727,0.37491766,0.19908108,-0.17583658,-88.324104
4563ba5ba5df4af8,1732,80,1.6842439,1.6702839,-0.013960004,-0.8357863,6.313577,4.961042,-1.3525352,-27.263128
944f2117fcaca90f,6535,80,0.5131672,0.49913627,-0.014030933,-2.8110425,1.4557408,1.0089036,-0.4468372,-44.289383
c1496915350c2112,1255,37,0.6850468,0.67101115,-0.014035642,-2.091715,1.5373527,1.3200998,-0.21725285,-16.457304
3eb5502555112ae1,4440,3,0.07110086,0.056992725,-0.014108136,-24.754276,0.08965381,0.03963175,-0.050022062,-126.21714
3318add8b6f95a44,5201,13,0.31837052,0.30422953,-0.014140993,-4.648133,0.21317266,0.22969832,0.016525656,7.1945047
a9ad0c9724794cdd,4703,1,0.08462528,0.07040103,-0.014224254,-20.20461,0.08462528,0.07040103,-0.014224254,-20.20461
360a1a83002f8481,5769,9,0.11356667,0.09931918,-0.0142474845,-14.345148,0.30105898,0.24366665,-0.05739233,-23.553625
c07469982d699403,5953,72,1.6866751,1.6723844,-0.01429069,-0.8545099,3.2902699,3.2126966,-0.0775733,-2.4145854
bbd6578d832c83bc,408,80,0.48108515,0.46674275,-0.014342397,-3.0728698,1.1666425,1.0102706,-0.15637195,-15.478225
46f51457c8d25082,6971,69,1.2922602,1.277784,-0.01447618,-1.1329129,3.9223576,3.9000194,-0.022338152,-0.5727703
955be9a3ff633c7f,163,9,0.05362063,0.03899789,-0.01462274,-37.496235,0.052842356,0.050413433,-0.0024289228,-4.818007
9fa675ae3ed10bb9,7246,18,0.2587318,0.24409406,-0.014637753,-5.9967675,0.5255685,0.4860859,-0.039482594,-8.122555
4a5715a89879f800,357,4,0.14442183,0.12978151,-0.014640316,-11.280741,0.20176543,0.08471773,-0.117047705,-138.16199
ac60e025d6d59011,536,18,0.36909774,0.354452,-0.0146457255,-4.1319346,0.89167386,0.7124674,-0.17920649,-25.152939
f23a4ce135656015,2444,5,0.30403242,0.28930226,-0.0147301555,-5.0916142,0.5190409,0.5703275,0.051286638,8.992489
f00fbc83f5446f04,3915,79,0.6072971,0.59253216,-0.014764965,-2.4918418,1.8537894,1.0501766,-0.8036128,-76.52168
ea90bad90115746,3665,4,0.11398782,0.09917965,-0.0148081705,-14.9306555,0.12780662,0.042712748,-0.08509387,-199.22359
77af4396b0b46fbd,2202,1,0.8825256,0.8677075,-0.014818132,-1.7077336,0.8825256,0.8677075,-0.014818132,-1.7077336
cff582a2cf6dbdfd,2971,12,0.07323493,0.058413763,-0.014821168,-25.372732,0.110946536,0.19338712,0.082440585,42.62982
e8b096e44aabb325,3689,4,0.07186401,0.0568474,-0.015016608,-26.415646,0.09310181,0.08077181,-0.012329996,-15.265222
a59e3a37cf68d3ee,4922,2,0.14331171,0.1281642,-0.015147507,-11.818829,0.15522511,0.14228058,-0.012944534,-9.097893
1ce38b73d8f33a1c,4535,6,0.26021874,0.24465448,-0.015564263,-6.3617325,0.4704263,0.41824055,-0.052185744,-12.4774475
680039576d5db4be,6828,20,0.32852668,0.31289023,-0.015636444,-4.9974217,0.78991765,0.77147084,-0.018446803,-2.3911211
dc85ad18167fcb53,1959,80,2.400084,2.384121,-0.015963078,-0.6695582,5.0757627,4.9427314,-0.13303137,-2.6914546
d3c5f1b6633a9c5a,5036,18,0.10796472,0.091856495,-0.016108222,-17.536291,0.04458425,0.016050274,-0.028533975,-177.77875
b4bc437c88df8248,4589,23,0.54964304,0.53350097,-0.01614207,-3.0256872,1.2425839,0.9246586,-0.31792527,-34.38299
27a7c760e415ed7e,305,3,0.107958354,0.091745734,-0.01621262,-17.671251,0.1359872,0.088713124,-0.047274083,-53.288715
73507d1e3e863e22,7499,58,0.098171,0.08193143,-0.016239576,-19.820936,0.062653355,0.20024547,0.1375921,68.71172
b8f8838693292fde,2700,17,0.19647984,0.18017341,-0.01630643,-9.050408,0.28464252,0.24438319,-0.04025933,-16.473856
6b5cf8ed528dc80f,1527,23,0.56941354,0.55300474,-0.016408801,-2.9672081,1.1008215,1.4362723,0.33545077,23.355654
2f6f1ed360e38360,3913,7,0.05768073,0.04126487,-0.01641586,-39.781685,0.07407432,0.04823013,-0.02584419,-53.585155
e1898164aa1831f4,5114,13,0.13909818,0.12262894,-0.01646924,-13.4301405,0.279625,0.2819816,0.0023565888,0.83572435
71ef041b1d009f53,4253,80,0.9042597,0.88750297,-0.016756713,-1.8880739,0.47617424,0.63544667,0.15927243,25.064642
92eb59489e4ec24b,6143,80,2.12192,2.1048892,-0.017030954,-0.80911404,5.18568,5.0027156,-0.18296432,-3.6573
1d5970b46534fcf9,5170,22,0.1509178,0.13383307,-0.017084733,-12.765704,0.2997665,0.2141289,-0.085637614,-39.99349
23ca18ec887b74fb,3621,58,0.32483566,0.30761883,-0.017216831,-5.596807,0.7791959,0.8216028,0.042406917,5.161486
ef937b5bc27fe6db,1898,76,0.87825,0.86094487,-0.017305136,-2.0100167,3.0459342,2.8907835,-0.15515065,-5.3670793
2fcba69ddf041363,3546,5,0.27183282,0.25450435,-0.017328471,-6.808713,0.88996416,0.8074432,-0.08252096,-10.220033
61d1a933c9e07b56,3817,63,1.8073295,1.7899189,-0.017410636,-0.97270536,6.6806464,5.8548784,-0.825768,-14.103931
f9ec7b9c1207297f,1208,16,0.20578644,0.18835743,-0.01742901,-9.253158,0.47976804,0.27521333,-0.2045547,-74.325874
219bfa387db38f85,2319,13,0.14601961,0.12851089,-0.017508715,-13.624305,0.6093038,0.47893453,-0.13036925,-27.220682
aa9bcf7d9cd1edca,2101,34,0.49815953,0.48064888,-0.017510653,-3.643128,1.0412847,0.87876767,-0.16251701,-18.49374
25318f07c0522563,3998,2,0.05562131,0.038039908,-0.017581403,-46.21831,0.028668597,0.016748117,-0.01192048,-71.17504
66dbb7caad188b3b,4469,30,1.5337034,1.5160867,-0.017616749,-1.1619881,3.4141507,3.455088,0.040937185,1.1848377
2272e4c41fce36fa,5993,40,0.9539319,0.93626577,-0.017666161,-1.8868747,2.0950544,2.093634,-0.0014204979,-0.06784844
490212469b4fbf62,1120,1,0.24556057,0.22789098,-0.017669588,-7.753526,0.24556057,0.22789098,-0.017669588,-7.753526
f01460253f6632c6,2778,40,0.7879033,0.7702092,-0.017694116,-2.297313,2.2132094,1.9982767,-0.21493268,-10.755901
d1749855b269425b,4852,53,0.56642866,0.54860824,-0.017820418,-3.2482955,1.4031677,1.2646303,-0.1385374,-10.954775
3899710f9b111606,3811,2,0.05680684,0.038874153,-0.017932687,-46.130104,0.056452077,0.028000705,-0.028451372,-101.60948
1468a4064fa63501,2844,6,0.18417485,0.16623992,-0.017934933,-10.788584,0.5833697,0.57215995,-0.011209726,-1.9591947
